year;airport;Country;Continente;annual_visitors_air;male_visitors;female_visitors
2016;Benguluru;France;Europa;23632;54.6;45.4
2016;Kolkata;France;Europa;2864;54.6;45.4
2016;Hyderabad;France;Europa;2387;54.6;45.4
2016;Cochin;France;Europa;5968;54.6;45.4
2017;Delhi;France;Europa;96353;54;46
2017;Mumbai;France;Europa;53668;54;46
2017;Chennai;France;Europa;49425;54;46
2017;Calicut;France;Europa;0;54;46
2017;Benguluru;France;Europa;25711;54;46
2017;Kolkata;France;Europa;2746;54;46
2017;Hyderabad;France;Europa;2995;54;46
2017;Cochin;France;Europa;20219;54;46
2018;Delhi;France;Europa;102045;53.6;46.4
2018;Mumbai;France;Europa;48144;53.6;46.4
2018;Chennai;France;Europa;58087;53.6;46.4
2018;Calicut;France;Europa;0;53.6;46.4
2018;Benguluru;France;Europa;26689;53.6;46.4
2018;Kolkata;France;Europa;3140;53.6;46.4
2018;Hyderabad;France;Europa;3140;53.6;46.4
2018;Cochin;France;Europa;6803;53.6;46.4
2019;Delhi;France;Europa;95187;53.5;46.5
2019;Mumbai;France;Europa;61562;53.5;46.5
2019;Chennai;France;Europa;26207;53.5;46.5
2019;Calicut;France;Europa;494;53.5;46.5
2019;Benguluru;France;Europa;30658;53.5;46.5
2019;Kolkata;France;Europa;8406;53.5;46.5
2019;Hyderabad;France;Europa;8159;53.5;46.5
2019;Cochin;France;Europa;5934;53.5;46.5
2020;Delhi;France;Europa;34078;50.23;49.77
2020;Mumbai;France;Europa;15443;50.23;49.77
2020;Chennai;France;Europa;6979;50.23;49.77
2020;Calicut;France;Europa;148;50.23;49.77
2020;Benguluru;France;Europa;10543;50.23;49.77
2020;Kolkata;France;Europa;1114;50.23;49.77
2020;Hyderabad;France;Europa;1930;50.23;49.77
2020;Cochin;France;Europa;1262;50.23;49.77
2014;Delhi;Germany;Europa;51408;60.3;39.7
2014;Mumbai;Germany;Europa;5260;60.3;39.7
2014;Chennai;Germany;Europa;21520;60.3;39.7
2014;Calicut;Germany;Europa;96121;60.3;39.7
2014;Benguluru;Germany;Europa;28215;60.3;39.7
2014;Kolkata;Germany;Europa;2869;60.3;39.7
2014;Hyderabad;Germany;Europa;33714;60.3;39.7
2014;Cochin;Germany;Europa;0;60.3;39.7
2015;Delhi;Germany;Europa;54381;60.3;39.7
2015;Mumbai;Germany;Europa;5215;60.3;39.7
2015;Chennai;Germany;Europa;21603;60.3;39.7
2015;Calicut;Germany;Europa;94608;60.3;39.7
2015;Benguluru;Germany;Europa;30543;60.3;39.7
2015;Kolkata;Germany;Europa;3476;60.3;39.7
2015;Hyderabad;Germany;Europa;38489;60.3;39.7
2015;Cochin;Germany;Europa;0;60.3;39.7
2016;Delhi;Germany;Europa;99191;59.3;40.7
2016;Mumbai;Germany;Europa;54515;59.3;40.7
2016;Chennai;Germany;Europa;22072;59.3;40.7
2016;Calicut;Germany;Europa;0;59.3;40.7
2016;Benguluru;Germany;Europa;31645;59.3;40.7
2016;Kolkata;Germany;Europa;5053;59.3;40.7
2016;Hyderabad;Germany;Europa;3723;59.3;40.7
2016;Cochin;Germany;Europa;10637;59.3;40.7
2017;Delhi;Germany;Europa;106405;59.5;40.5
2017;Mumbai;Germany;Europa;56570;59.5;40.5
2017;Chennai;Germany;Europa;22089;59.5;40.5
2017;Calicut;Germany;Europa;0;59.5;40.5
2017;Benguluru;Germany;Europa;32326;59.5;40.5
2017;Kolkata;Germany;Europa;5118;59.5;40.5
2017;Hyderabad;Germany;Europa;3771;59.5;40.5
2017;Cochin;Germany;Europa;53068;59.5;40.5
2018;Delhi;Germany;Europa;112102;58.9;41.1
2018;Mumbai;Germany;Europa;62218;58.9;41.1
2018;Chennai;Germany;Europa;21927;58.9;41.1
2018;Calicut;Germany;Europa;0;58.9;41.1
2018;Benguluru;Germany;Europa;33165;58.9;41.1
2018;Kolkata;Germany;Europa;4659;58.9;41.1
2018;Hyderabad;Germany;Europa;4111;58.9;41.1
2018;Cochin;Germany;Europa;10415;58.9;41.1
2019;Delhi;Germany;Europa;90091;58.4;41.6
2019;Mumbai;Germany;Europa;81612;58.4;41.6
2019;Chennai;Germany;Europa;18283;58.4;41.6
2019;Calicut;Germany;Europa;1060;58.4;41.6
2019;Benguluru;Germany;Europa;41336;58.4;41.6
2019;Kolkata;Germany;Europa;5564;58.4;41.6
2019;Hyderabad;Germany;Europa;8214;58.4;41.6
2019;Cochin;Germany;Europa;7154;58.4;41.6
2020;Delhi;Germany;Europa;30257;56.68;43.32
2020;Mumbai;Germany;Europa;16471;56.68;43.32
2020;Chennai;Germany;Europa;4136;56.68;43.32
2020;Calicut;Germany;Europa;290;56.68;43.32
2020;Benguluru;Germany;Europa;13060;56.68;43.32
2020;Kolkata;Germany;Europa;1233;56.68;43.32
2020;Hyderabad;Germany;Europa;2467;56.68;43.32
2020;Cochin;Germany;Europa;2467;56.68;43.32
2014;Delhi;Greece;Europa;1776;65.5;34.5
2014;Mumbai;Greece;Europa;241;65.5;34.5
2014;Chennai;Greece;Europa;540;65.5;34.5
2014;Calicut;Greece;Europa;3013;65.5;34.5
2014;Benguluru;Greece;Europa;606;65.5;34.5
2014;Kolkata;Greece;Europa;340;65.5;34.5
2014;Hyderabad;Greece;Europa;1785;65.5;34.5
2014;Cochin;Greece;Europa;0;65.5;34.5
2015;Delhi;Greece;Europa;1828;67.2;32.8
2015;Mumbai;Greece;Europa;267;67.2;32.8
2015;Chennai;Greece;Europa;501;67.2;32.8
2015;Calicut;Greece;Europa;2879;67.2;32.8
2015;Benguluru;Greece;Europa;655;67.2;32.8
2015;Kolkata;Greece;Europa;283;67.2;32.8
2015;Hyderabad;Greece;Europa;1674;67.2;32.8
2015;Cochin;Greece;Europa;0;67.2;32.8
2016;Delhi;Greece;Europa;3538;64.2;35.8
2016;Mumbai;Greece;Europa;1828;64.2;35.8
2016;Chennai;Greece;Europa;615;64.2;35.8
2016;Calicut;Greece;Europa;0;64.2;35.8
2016;Benguluru;Greece;Europa;715;64.2;35.8
2016;Kolkata;Greece;Europa;308;64.2;35.8
2016;Hyderabad;Greece;Europa;317;64.2;35.8
2016;Cochin;Greece;Europa;398;64.2;35.8
2017;Delhi;Greece;Europa;3857;59.3;40.7
2017;Mumbai;Greece;Europa;1687;59.3;40.7
2017;Chennai;Greece;Europa;741;59.3;40.7
2017;Calicut;Greece;Europa;0;59.3;40.7
2017;Benguluru;Greece;Europa;771;59.3;40.7
2017;Kolkata;Greece;Europa;278;59.3;40.7
2017;Hyderabad;Greece;Europa;473;59.3;40.7
2017;Cochin;Greece;Europa;319;59.3;40.7
2018;Delhi;Greece;Europa;4603;58.5;41.5
2018;Mumbai;Greece;Europa;1737;58.5;41.5
2018;Chennai;Greece;Europa;725;58.5;41.5
2018;Calicut;Greece;Europa;0;58.5;41.5
2018;Benguluru;Greece;Europa;799;58.5;41.5
2018;Kolkata;Greece;Europa;309;58.5;41.5
2018;Hyderabad;Greece;Europa;480;58.5;41.5
2018;Cochin;Greece;Europa;703;58.5;41.5
2019;Delhi;Greece;Europa;5808;60;40
2019;Mumbai;Greece;Europa;2569;60;40
2019;Chennai;Greece;Europa;227;60;40
2019;Calicut;Greece;Europa;10;60;40
2019;Benguluru;Greece;Europa;671;60;40
2019;Kolkata;Greece;Europa;320;60;40
2019;Hyderabad;Greece;Europa;258;60;40
2019;Cochin;Greece;Europa;155;60;40
2020;Delhi;Greece;Europa;2038;63.14;36.86
2020;Mumbai;Greece;Europa;437;63.14;36.86
2020;Chennai;Greece;Europa;60;63.14;36.86
2020;Calicut;Greece;Europa;3;63.14;36.86
2020;Benguluru;Greece;Europa;94;63.14;36.86
2020;Kolkata;Greece;Europa;83;63.14;36.86
2020;Hyderabad;Greece;Europa;83;63.14;36.86
2020;Cochin;Greece;Europa;20;63.14;36.86
2014;Delhi;Ireland;Europa;5940;54.5;45.5
2014;Mumbai;Ireland;Europa;1188;54.5;45.5
2014;Chennai;Ireland;Europa;2115;54.5;45.5
2014;Calicut;Ireland;Europa;8143;54.5;45.5
2014;Benguluru;Ireland;Europa;2869;54.5;45.5
2014;Kolkata;Ireland;Europa;1304;54.5;45.5
2014;Hyderabad;Ireland;Europa;7418;54.5;45.5
2014;Cochin;Ireland;Europa;0;54.5;45.5
2015;Delhi;Ireland;Europa;5902;53.8;46.2
2015;Mumbai;Ireland;Europa;1418;53.8;46.2
2015;Chennai;Ireland;Europa;2308;53.8;46.2
2015;Calicut;Ireland;Europa;8804;53.8;46.2
2015;Benguluru;Ireland;Europa;3330;53.8;46.2
2015;Kolkata;Ireland;Europa;1616;53.8;46.2
2015;Hyderabad;Ireland;Europa;9595;53.8;46.2
2015;Cochin;Ireland;Europa;0;53.8;46.2
2016;Delhi;Ireland;Europa;10385;53.7;46.3
2016;Mumbai;Ireland;Europa;6085;53.7;46.3
2016;Chennai;Ireland;Europa;2514;53.7;46.3
2016;Calicut;Ireland;Europa;0;53.7;46.3
2016;Benguluru;Ireland;Europa;3571;53.7;46.3
2016;Kolkata;Ireland;Europa;1494;53.7;46.3
2016;Hyderabad;Ireland;Europa;1786;53.7;46.3
2016;Cochin;Ireland;Europa;6778;53.7;46.3
2017;Delhi;Ireland;Europa;10790;53.9;46.1
2017;Mumbai;Ireland;Europa;6041;53.9;46.1
2017;Chennai;Ireland;Europa;2584;53.9;46.1
2017;Calicut;Ireland;Europa;0;53.9;46.1
2017;Benguluru;Ireland;Europa;3609;53.9;46.1
2017;Kolkata;Ireland;Europa;1596;53.9;46.1
2017;Hyderabad;Ireland;Europa;1710;53.9;46.1
2017;Cochin;Ireland;Europa;646;53.9;46.1
2018;Delhi;Ireland;Europa;11272;53.9;46.1
2018;Mumbai;Ireland;Europa;5970;53.9;46.1
2018;Chennai;Ireland;Europa;2671;53.9;46.1
2018;Calicut;Ireland;Europa;0;53.9;46.1
2018;Benguluru;Ireland;Europa;4006;53.9;46.1
2018;Kolkata;Ireland;Europa;1532;53.9;46.1
2018;Hyderabad;Ireland;Europa;1846;53.9;46.1
2018;Cochin;Ireland;Europa;7384;53.9;46.1
2019;Delhi;Ireland;Europa;10666;54.4;45.6
2019;Mumbai;Ireland;Europa;8278;54.4;45.6
2019;Chennai;Ireland;Europa;3583;54.4;45.6
2019;Calicut;Ireland;Europa;453;54.4;45.6
2019;Benguluru;Ireland;Europa;5560;54.4;45.6
2019;Kolkata;Ireland;Europa;865;54.4;45.6
2019;Hyderabad;Ireland;Europa;2759;54.4;45.6
2019;Cochin;Ireland;Europa;7536;54.4;45.6
2020;Delhi;Ireland;Europa;3223;54.83;45.17
2020;Mumbai;Ireland;Europa;2175;54.83;45.17
2020;Chennai;Ireland;Europa;544;54.83;45.17
2020;Calicut;Ireland;Europa;49;54.83;45.17
2020;Benguluru;Ireland;Europa;1883;54.83;45.17
2020;Kolkata;Ireland;Europa;87;54.83;45.17
2020;Hyderabad;Ireland;Europa;379;54.83;45.17
2020;Cochin;Ireland;Europa;1214;54.83;45.17
2014;Delhi;Italy;Europa;18043;63.3;36.7
2014;Mumbai;Italy;Europa;2564;63.3;36.7
2014;Chennai;Italy;Europa;8518;63.3;36.7
2014;Calicut;Italy;Europa;44604;63.3;36.7
2014;Benguluru;Italy;Europa;5953;63.3;36.7
2014;Kolkata;Italy;Europa;1374;63.3;36.7
2014;Hyderabad;Italy;Europa;10533;63.3;36.7
2014;Cochin;Italy;Europa;0;63.3;36.7
2015;Delhi;Italy;Europa;16033;64.8;35.2
2015;Mumbai;Italy;Europa;2819;64.8;35.2
2015;Chennai;Italy;Europa;8192;64.8;35.2
2015;Calicut;Italy;Europa;41667;64.8;35.2
2015;Benguluru;Italy;Europa;6254;64.8;35.2
2015;Kolkata;Italy;Europa;1321;64.8;35.2
2015;Hyderabad;Italy;Europa;11804;64.8;35.2
2015;Cochin;Italy;Europa;0;64.8;35.2
2016;Delhi;Italy;Europa;44655;64.3;35.7
2016;Mumbai;Italy;Europa;16793;64.3;35.7
2016;Chennai;Italy;Europa;7920;64.3;35.7
2016;Calicut;Italy;Europa;95;64.3;35.7
2016;Benguluru;Italy;Europa;6107;64.3;35.7
2016;Kolkata;Italy;Europa;2767;64.3;35.7
2016;Hyderabad;Italy;Europa;1718;64.3;35.7
2016;Cochin;Italy;Europa;2958;64.3;35.7
2017;Delhi;Italy;Europa;54838;62.2;37.8
2017;Mumbai;Italy;Europa;18802;62.2;37.8
2017;Chennai;Italy;Europa;7722;62.2;37.8
2017;Calicut;Italy;Europa;112;62.2;37.8
2017;Benguluru;Italy;Europa;6603;62.2;37.8
2017;Kolkata;Italy;Europa;2686;62.2;37.8
2017;Hyderabad;Italy;Europa;1791;62.2;37.8
2017;Cochin;Italy;Europa;2238;62.2;37.8
2018;Delhi;Italy;Europa;66893;60.9;39.1
2018;Mumbai;Italy;Europa;19547;60.9;39.1
2018;Chennai;Italy;Europa;7743;60.9;39.1
2018;Calicut;Italy;Europa;0;60.9;39.1
2018;Benguluru;Italy;Europa;7108;60.9;39.1
2018;Kolkata;Italy;Europa;2792;60.9;39.1
2018;Hyderabad;Italy;Europa;1650;60.9;39.1
2018;Cochin;Italy;Europa;3300;60.9;39.1
2019;Delhi;Italy;Europa;76500;60.6;39.4
2019;Mumbai;Italy;Europa;17357;60.6;39.4
2019;Chennai;Italy;Europa;3857;60.6;39.4
2019;Calicut;Italy;Europa;257;60.6;39.4
2019;Benguluru;Italy;Europa;5914;60.6;39.4
2019;Kolkata;Italy;Europa;2700;60.6;39.4
2019;Hyderabad;Italy;Europa;2186;60.6;39.4
2019;Cochin;Italy;Europa;7200;60.6;39.4
2020;Delhi;Italy;Europa;21705;58.57;41.43
2020;Mumbai;Italy;Europa;2495;58.57;41.43
2020;Chennai;Italy;Europa;437;58.57;41.43
2020;Calicut;Italy;Europa;31;58.57;41.43
2020;Benguluru;Italy;Europa;1279;58.57;41.43
2020;Kolkata;Italy;Europa;187;58.57;41.43
2020;Hyderabad;Italy;Europa;187;58.57;41.43
2020;Cochin;Italy;Europa;1341;58.57;41.43
2014;Delhi;Netherlands;Europa;17004;61.4;38.6
2014;Mumbai;Netherlands;Europa;1287;61.4;38.6
2014;Chennai;Netherlands;Europa;3862;61.4;38.6
2014;Calicut;Netherlands;Europa;33670;61.4;38.6
2014;Benguluru;Netherlands;Europa;6436;61.4;38.6
2014;Kolkata;Netherlands;Europa;1490;61.4;38.6
2014;Hyderabad;Netherlands;Europa;3997;61.4;38.6
2014;Cochin;Netherlands;Europa;0;61.4;38.6
2015;Delhi;Netherlands;Europa;15685;61.9;38.1
2015;Mumbai;Netherlands;Europa;1390;61.9;38.1
2015;Chennai;Netherlands;Europa;3838;61.9;38.1
2015;Calicut;Netherlands;Europa;32561;61.9;38.1
2015;Benguluru;Netherlands;Europa;6750;61.9;38.1
2015;Kolkata;Netherlands;Europa;1588;61.9;38.1
2015;Hyderabad;Netherlands;Europa;4368;61.9;38.1
2015;Cochin;Netherlands;Europa;0;61.9;38.1
2016;Delhi;Netherlands;Europa;35345;60.9;39.1
2016;Mumbai;Netherlands;Europa;17098;60.9;39.1
2016;Chennai;Netherlands;Europa;4239;60.9;39.1
2016;Calicut;Netherlands;Europa;0;60.9;39.1
2016;Benguluru;Netherlands;Europa;6753;60.9;39.1
2016;Kolkata;Netherlands;Europa;1437;60.9;39.1
2016;Hyderabad;Netherlands;Europa;1724;60.9;39.1
2016;Cochin;Netherlands;Europa;1221;60.9;39.1
2017;Delhi;Netherlands;Europa;37406;60.7;39.3
2017;Mumbai;Netherlands;Europa;19240;60.7;39.3
2017;Chennai;Netherlands;Europa;4063;60.7;39.3
2017;Calicut;Netherlands;Europa;0;60.7;39.3
2017;Benguluru;Netherlands;Europa;7129;60.7;39.3
2017;Kolkata;Netherlands;Europa;1303;60.7;39.3
2017;Hyderabad;Netherlands;Europa;1763;60.7;39.3
2017;Cochin;Netherlands;Europa;613;60.7;39.3
2018;Delhi;Netherlands;Europa;38114;59.9;40.1
2018;Mumbai;Netherlands;Europa;21710;59.9;40.1
2018;Chennai;Netherlands;Europa;3836;59.9;40.1
2018;Calicut;Netherlands;Europa;0;59.9;40.1
2018;Benguluru;Netherlands;Europa;9386;59.9;40.1
2018;Kolkata;Netherlands;Europa;1387;59.9;40.1
2018;Hyderabad;Netherlands;Europa;1796;59.9;40.1
2018;Cochin;Netherlands;Europa;1224;59.9;40.1
2019;Delhi;Netherlands;Europa;25780;60.2;39.8
2019;Mumbai;Netherlands;Europa;24335;60.2;39.8
2019;Chennai;Netherlands;Europa;5622;60.2;39.8
2019;Calicut;Netherlands;Europa;161;60.2;39.8
2019;Benguluru;Netherlands;Europa;15822;60.2;39.8
2019;Kolkata;Netherlands;Europa;2249;60.2;39.8
2019;Hyderabad;Netherlands;Europa;2731;60.2;39.8
2019;Cochin;Netherlands;Europa;1124;60.2;39.8
2020;Delhi;Netherlands;Europa;9742;55.29;44.71
2020;Mumbai;Netherlands;Europa;7116;55.29;44.71
2020;Chennai;Netherlands;Europa;1864;55.29;44.71
2020;Calicut;Netherlands;Europa;53;55.29;44.71
2020;Benguluru;Netherlands;Europa;5120;55.29;44.71
2020;Kolkata;Netherlands;Europa;578;55.29;44.71
2020;Hyderabad;Netherlands;Europa;945;55.29;44.71
2020;Cochin;Netherlands;Europa;368;55.29;44.71
2014;Delhi;Norway;Europa;3446;55.2;44.8
2014;Mumbai;Norway;Europa;217;55.2;44.8
2014;Chennai;Norway;Europa;1339;55.2;44.8
2014;Calicut;Norway;Europa;11420;55.2;44.8
2014;Benguluru;Norway;Europa;1024;55.2;44.8
2014;Kolkata;Norway;Europa;315;55.2;44.8
2014;Hyderabad;Norway;Europa;1930;55.2;44.8
2014;Cochin;Norway;Europa;0;55.2;44.8
2015;Delhi;Norway;Europa;3655;56;44
2015;Mumbai;Norway;Europa;415;56;44
2015;Chennai;Norway;Europa;1482;56;44
2015;Calicut;Norway;Europa;10886;56;44
2015;Benguluru;Norway;Europa;1126;56;44
2015;Kolkata;Norway;Europa;454;56;44
2015;Hyderabad;Norway;Europa;1739;56;44
2015;Cochin;Norway;Europa;0;56;44
2016;Delhi;Norway;Europa;11363;54.7;45.3
2016;Mumbai;Norway;Europa;3486;54.7;45.3
2016;Chennai;Norway;Europa;1330;54.7;45.3
2016;Calicut;Norway;Europa;0;54.7;45.3
2016;Benguluru;Norway;Europa;1068;54.7;45.3
2016;Kolkata;Norway;Europa;383;54.7;45.3
2016;Hyderabad;Norway;Europa;383;54.7;45.3
2016;Cochin;Norway;Europa;383;54.7;45.3
2017;Delhi;Norway;Europa;11777;54.3;45.7
2017;Mumbai;Norway;Europa;3738;54.3;45.7
2017;Chennai;Norway;Europa;1441;54.3;45.7
2017;Calicut;Norway;Europa;0;54.3;45.7
2017;Benguluru;Norway;Europa;1065;54.3;45.7
2017;Kolkata;Norway;Europa;313;54.3;45.7
2017;Hyderabad;Norway;Europa;397;54.3;45.7
2017;Cochin;Norway;Europa;480;54.3;45.7
2018;Delhi;Norway;Europa;13465;53.4;46.6
2018;Mumbai;Norway;Europa;3621;53.4;46.6
2018;Chennai;Norway;Europa;1290;53.4;46.6
2018;Calicut;Norway;Europa;0;53.4;46.6
2018;Benguluru;Norway;Europa;1064;53.4;46.6
2018;Kolkata;Norway;Europa;385;53.4;46.6
2018;Hyderabad;Norway;Europa;294;53.4;46.6
2018;Cochin;Norway;Europa;475;53.4;46.6
2019;Delhi;Norway;Europa;9788;53.6;46.4
2019;Mumbai;Norway;Europa;5847;53.6;46.4
2019;Chennai;Norway;Europa;1620;53.6;46.4
2019;Calicut;Norway;Europa;66;53.6;46.4
2019;Benguluru;Norway;Europa;1905;53.6;46.4
2019;Kolkata;Norway;Europa;657;53.6;46.4
2019;Hyderabad;Norway;Europa;569;53.6;46.4
2019;Cochin;Norway;Europa;482;53.6;46.4
2020;Delhi;Norway;Europa;2988;50.96;49.04
2020;Mumbai;Norway;Europa;1587;50.96;49.04
2020;Chennai;Norway;Europa;342;50.96;49.04
2020;Calicut;Norway;Europa;12;50.96;49.04
2020;Benguluru;Norway;Europa;685;50.96;49.04
2020;Kolkata;Norway;Europa;199;50.96;49.04
2020;Hyderabad;Norway;Europa;143;50.96;49.04
2020;Cochin;Norway;Europa;137;50.96;49.04
2014;Delhi;Portugal;Europa;16993;65.8;34.2
2014;Mumbai;Portugal;Europa;217;65.8;34.2
2014;Chennai;Portugal;Europa;795;65.8;34.2
2014;Calicut;Portugal;Europa;7882;65.8;34.2
2014;Benguluru;Portugal;Europa;723;65.8;34.2
2014;Kolkata;Portugal;Europa;253;65.8;34.2
2014;Hyderabad;Portugal;Europa;9292;65.8;34.2
2014;Cochin;Portugal;Europa;0;65.8;34.2
2015;Delhi;Portugal;Europa;21683;65.9;34.1
2015;Mumbai;Portugal;Europa;223;65.9;34.1
2015;Chennai;Portugal;Europa;892;65.9;34.1
2015;Calicut;Portugal;Europa;8165;65.9;34.1
2015;Benguluru;Portugal;Europa;1026;65.9;34.1
2015;Kolkata;Portugal;Europa;312;65.9;34.1
2015;Hyderabad;Portugal;Europa;12314;65.9;34.1
2015;Cochin;Portugal;Europa;0;65.9;34.1
2016;Delhi;Portugal;Europa;8765;65.2;34.8
2016;Mumbai;Portugal;Europa;25913;65.2;34.8
2016;Chennai;Portugal;Europa;1034;65.2;34.8
2016;Calicut;Portugal;Europa;0;65.2;34.8
2016;Benguluru;Portugal;Europa;1198;65.2;34.8
2016;Kolkata;Portugal;Europa;381;65.2;34.8
2016;Hyderabad;Portugal;Europa;327;65.2;34.8
2016;Cochin;Portugal;Europa;381;65.2;34.8
2017;Delhi;Portugal;Europa;9758;65.3;34.7
2017;Mumbai;Portugal;Europa;30866;65.3;34.7
2017;Chennai;Portugal;Europa;1062;65.3;34.7
2017;Calicut;Portugal;Europa;0;65.3;34.7
2017;Benguluru;Portugal;Europa;1195;65.3;34.7
2017;Kolkata;Portugal;Europa;332;65.3;34.7
2017;Hyderabad;Portugal;Europa;398;65.3;34.7
2017;Cochin;Portugal;Europa;2190;65.3;34.7
2018;Delhi;Portugal;Europa;11025;64.2;35.8
2018;Mumbai;Portugal;Europa;33149;64.2;35.8
2018;Chennai;Portugal;Europa;1192;64.2;35.8
2018;Calicut;Portugal;Europa;0;64.2;35.8
2018;Benguluru;Portugal;Europa;1639;64.2;35.8
2018;Kolkata;Portugal;Europa;447;64.2;35.8
2018;Hyderabad;Portugal;Europa;447;64.2;35.8
2018;Cochin;Portugal;Europa;670;64.2;35.8
2019;Delhi;Portugal;Europa;40660;63.9;36.1
2019;Mumbai;Portugal;Europa;20031;63.9;36.1
2019;Chennai;Portugal;Europa;2392;63.9;36.1
2019;Calicut;Portugal;Europa;0;63.9;36.1
2019;Benguluru;Portugal;Europa;5905;63.9;36.1
2019;Kolkata;Portugal;Europa;1046;63.9;36.1
2019;Hyderabad;Portugal;Europa;1719;63.9;36.1
2019;Cochin;Portugal;Europa;673;63.9;36.1
2020;Delhi;Portugal;Europa;25579;66.37;33.63
2020;Mumbai;Portugal;Europa;3101;66.37;33.63
2020;Chennai;Portugal;Europa;341;66.37;33.63
2020;Calicut;Portugal;Europa;0;66.37;33.63
2020;Benguluru;Portugal;Europa;1023;66.37;33.63
2020;Kolkata;Portugal;Europa;124;66.37;33.63
2020;Hyderabad;Portugal;Europa;248;66.37;33.63
2020;Cochin;Portugal;Europa;155;66.37;33.63
2014;Delhi;Spain;Europa;13758;54.1;45.9
2014;Mumbai;Spain;Europa;1662;54.1;45.9
2014;Chennai;Spain;Europa;3589;54.1;45.9
2014;Calicut;Spain;Europa;37020;54.1;45.9
2014;Benguluru;Spain;Europa;3855;54.1;45.9
2014;Kolkata;Spain;Europa;930;54.1;45.9
2014;Hyderabad;Spain;Europa;5649;54.1;45.9
2014;Cochin;Spain;Europa;0;54.1;45.9
2015;Delhi;Spain;Europa;13467;54.8;45.2
2015;Mumbai;Spain;Europa;1642;54.8;45.2
2015;Chennai;Spain;Europa;3613;54.8;45.2
2015;Calicut;Spain;Europa;36394;54.8;45.2
2015;Benguluru;Spain;Europa;4336;54.8;45.2
2015;Kolkata;Spain;Europa;985;54.8;45.2
2015;Hyderabad;Spain;Europa;5256;54.8;45.2
2015;Cochin;Spain;Europa;0;54.8;45.2
2016;Delhi;Spain;Europa;44202;53;47
2016;Mumbai;Spain;Europa;14581;53;47
2016;Chennai;Spain;Europa;4428;53;47
2016;Calicut;Spain;Europa;0;53;47
2016;Benguluru;Spain;Europa;4428;53;47
2016;Kolkata;Spain;Europa;1603;53;47
2016;Hyderabad;Spain;Europa;992;53;47
2016;Cochin;Spain;Europa;1756;53;47
2017;Delhi;Spain;Europa;49354;52.7;47.3
2017;Mumbai;Spain;Europa;13356;52.7;47.3
2017;Chennai;Spain;Europa;4479;52.7;47.3
2017;Calicut;Spain;Europa;0;52.7;47.3
2017;Benguluru;Spain;Europa;4805;52.7;47.3
2017;Kolkata;Spain;Europa;1629;52.7;47.3
2017;Hyderabad;Spain;Europa;1140;52.7;47.3
2017;Cochin;Spain;Europa;6108;52.7;47.3
2018;Delhi;Spain;Europa;51542;52.2;47.8
2018;Mumbai;Spain;Europa;13413;52.2;47.8
2018;Chennai;Spain;Europa;4471;52.2;47.8
2018;Calicut;Spain;Europa;0;52.2;47.8
2018;Benguluru;Spain;Europa;4893;52.2;47.8
2018;Kolkata;Spain;Europa;1687;52.2;47.8
2018;Hyderabad;Spain;Europa;1097;52.2;47.8
2018;Cochin;Spain;Europa;2109;52.2;47.8
2019;Delhi;Spain;Europa;41578;52.2;47.8
2019;Mumbai;Spain;Europa;21914;52.2;47.8
2019;Chennai;Spain;Europa;3000;52.2;47.8
2019;Calicut;Spain;Europa;83;52.2;47.8
2019;Benguluru;Spain;Europa;5999;52.2;47.8
2019;Kolkata;Spain;Europa;1916;52.2;47.8
2019;Hyderabad;Spain;Europa;2000;52.2;47.8
2019;Cochin;Spain;Europa;1750;52.2;47.8
2020;Delhi;Spain;Europa;11189;54.76;45.24
2020;Mumbai;Spain;Europa;2712;54.76;45.24
2020;Chennai;Spain;Europa;327;54.76;45.24
2020;Calicut;Spain;Europa;16;54.76;45.24
2020;Benguluru;Spain;Europa;915;54.76;45.24
2020;Kolkata;Spain;Europa;147;54.76;45.24
2020;Hyderabad;Spain;Europa;212;54.76;45.24
2020;Cochin;Spain;Europa;294;54.76;45.24
2014;Delhi;Sweden;Europa;10473;54.9;45.1
2014;Mumbai;Sweden;Europa;944;54.9;45.1
2014;Chennai;Sweden;Europa;2427;54.9;45.1
2014;Calicut;Sweden;Europa;16990;54.9;45.1
2014;Benguluru;Sweden;Europa;4675;54.9;45.1
2014;Kolkata;Sweden;Europa;764;54.9;45.1
2014;Hyderabad;Sweden;Europa;8675;54.9;45.1
2014;Cochin;Sweden;Europa;0;54.9;45.1
2015;Delhi;Sweden;Europa;9463;55.6;44.4
2015;Mumbai;Sweden;Europa;938;55.6;44.4
2015;Chennai;Sweden;Europa;2344;55.6;44.4
2015;Calicut;Sweden;Europa;16667;55.6;44.4
2015;Benguluru;Sweden;Europa;4859;55.6;44.4
2015;Kolkata;Sweden;Europa;853;55.6;44.4
2015;Hyderabad;Sweden;Europa;7502;55.6;44.4
2015;Cochin;Sweden;Europa;0;55.6;44.4
2016;Delhi;Sweden;Europa;17213;55.8;44.2
2016;Mumbai;Sweden;Europa;15728;55.8;44.2
2016;Chennai;Sweden;Europa;2490;55.8;44.2
2016;Calicut;Sweden;Europa;44;55.8;44.2
2016;Benguluru;Sweden;Europa;4849;55.8;44.2
2016;Kolkata;Sweden;Europa;917;55.8;44.2
2016;Hyderabad;Sweden;Europa;961;55.8;44.2
2016;Cochin;Sweden;Europa;1485;55.8;44.2
2017;Delhi;Sweden;Europa;19899;55.5;44.5
